#Tax ID,Gene ID,Interaction short phrase,product accession.version,product name,PubMed ID (PMID) list,last update timestamp,GeneRIF text
9606,10237,inhibited by,NP_005818.2,solute carrier family 35 member B1 isoform 1,22082156,2016-07-26 14:53,"Knockdown of solute carrier family 35, member B1 (SLC35B1) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N"
9606,10244,enhanced by,NP_005824.2,rab9 effector protein with kelch motifs isoform a,18187620,2016-07-26 14:53,Knockdown of Rab9 effector protein with kelch motifs (RABEPK) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,10245,enhanced by,NP_005825.1,mitochondrial import inner membrane translocase subunit Tim17-B isoform 2,18854154,2016-07-26 14:53,Knockdown of translocase of inner mitochondrial membrane 17 homolog B (TIMM17B) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,10269,enhanced by,NP_005848.2,CAAX prenyl protease 1 homolog,18976975,2016-07-26 14:53,"Knockdown of zinc metallopeptidase (STE24 homolog, ZMPSTE24) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,10291,enhanced by,NP_005868.1,splicing factor 3A subunit 1,18854154,2016-07-26 14:53,"Knockdown of splicing factor 3a, subunit 1 (SF3A1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,10294,enhanced by,NP_005871.1,dnaJ homolog subfamily A member 2,18976975,2016-07-26 14:53,"Knockdown of DnaJ (Hsp40) homolog, subfamily A, member 2 (DNAJA2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,10298,enhanced by,NP_005875.1,serine/threonine-protein kinase PAK 4 isoform 1,19460752,2016-07-26 14:53,Knockdown of p21 protein (Cdc42/Rac)-activated kinase 4 (PAK4) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,10313,enhanced by,NP_006045.1,reticulon-3 isoform a,18854154,2016-07-26 14:53,Knockdown of reticulon 3 (RTN3) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,10325,enhanced by,NP_006055.3,ras-related GTP-binding protein B short isoform,18187620,2016-07-26 14:53,Knockdown of Ras-related GTP binding B (RRAGB) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,10365,enhanced by,NP_057354.1,Krueppel-like factor 2,18976975,2016-07-26 14:53,Knockdown of Kruppel-like factor 2 (KLF2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,10376,enhanced by,NP_006073.2,tubulin alpha-1B chain,19460752,2016-07-26 14:53,"Knockdown of tubulin, alpha 1b (TUBA1B) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,10410,incorporates,NP_066362.2,interferon-induced transmembrane protein 3,26387945,2017-09-15 11:26,HIV-1 incorporates IFITM3 into virions but this incorporation does not strictly correlate with the phenotype of IFITM inhibition of HIV-1 cell-to-cell infection
9606,10410,inhibited by,NP_066362.2,interferon-induced transmembrane protein 3,26387945,2016-07-26 14:53,"HIV-1 cell-to-cell transmission (Jurkat-to-Jurkat, 293T-to-Jurkat, PM1 to Jurkat, PBMCs to Jurkat) is inhibited by IFITM3 and this inhibition appears to be regulated by the IFITM protein C terminus, is IFITM-species specific and virus-strain specific"
9606,10410,inhibited by,NP_066362.2,interferon-induced transmembrane protein 3,26387945,2016-07-26 14:53,HIV-1 infectivity is inhibited when IFITM3 is expressed by the virus producing cell (293T cells)
9606,10410,inhibited by,NP_066362.2,interferon-induced transmembrane protein 3,"25422070,25464829",2016-07-26 14:53,Knockdown of IFITM1/2/3 by siRNA enhances virus transmission to target cells and the production of virions in CD4+ T cells
9606,10410,restricted by,NP_066362.2,interferon-induced transmembrane protein 3,27640936,2017-09-12 10:58,HIV-1 CXCR4-tropic virus replication is restricted by IFITM2 and IFITM3 as shown through shRNA knockdown
9606,10411,enhanced by,NP_006096.2,rap guanine nucleotide exchange factor 3 isoform b,19460752,2016-07-26 14:53,Knockdown of Rap guanine nucleotide exchange factor 3 (RAPGEF3; CAMP-GEFI) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,10411,inhibited by,NP_006096.2,rap guanine nucleotide exchange factor 3 isoform b,22082156,2016-07-26 14:53,Knockdown of Rap guanine nucleotide exchange factor (GEF) 3 (RAPGEF3; CAMP-GEFI) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,10412,enhanced by,NP_055701.1,ribosome biogenesis protein NSA2 homolog isoform 1,19460752,2016-07-26 14:53,"Knockdown of NSA2 ribosome biogenesis homolog (S. cerevisiae, NSA2) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,10424,enhanced by,NP_006311.2,membrane-associated progesterone receptor component 2,18976975,2016-07-26 14:53,Knockdown of progesterone receptor membrane component 2 (PGRMC2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,10434,enhanced by,NP_006321.1,acyl-protein thioesterase 1 isoform 1,18976975,2016-07-26 14:53,Knockdown of lysophospholipase I (LYPLA1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,10437,restricted by,NP_006323.2,gamma-interferon-inducible lysosomal thiol reductase preproprotein,27655726,2017-09-12 10:58,HIV-1 LAI replication is restricted through the thiol reductase function of IFI30 (GILT) in TE671/CD4 cells as knockdown with shRNA and mutations to the active site abrogate restriction
9606,10452,upregulates,NP_001122389.1,mitochondrial import receptor subunit TOM40 homolog,26936603,2017-09-15 11:26,HIV-1 encephalitis infection upregulates TOM20 and TOM40 protein levels in post-mortem brain samples
9606,10458,enhanced by,NP_001138360.1,brain-specific angiogenesis inhibitor 1-associated protein 2 isoform 4,26018170,2016-07-26 14:53,HIV-1 VLP production/release from Jurkat T lymphocytes requires an intact RAC1-WASF2-BAIAP2-ARP3 pathway as demonstrated by siRNA knockdown experiments
9606,10468,enhanced by,NP_006341.1,follistatin isoform FST317 precursor,19460752,2016-07-26 14:53,Knockdown of follistatin (FST) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,10477,enhanced by,NP_006348.1,ubiquitin-conjugating enzyme E2 E3,22404213,2016-07-26 14:53,Knockdown of ubiquitin-conjugating enzyme E2E 3 (UBE2E3) by siRNA inhibits HIV-1 replication in CD4+/CCR5+/CXCR4+ TZM-bl HeLa cells
9606,10479,enhanced by,NP_006350.1,sodium/hydrogen exchanger 6 isoform b precursor,18976975,2016-07-26 14:53,"Knockdown of solute carrier family 9 (sodium/hydrogen exchanger), member 6 (SLC9A6) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,10482,enhanced by,NP_006353.2,nuclear RNA export factor 1 isoform 1,18854154,2016-07-26 14:53,Knockdown of nuclear RNA export factor 1 (NXF1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,10488,enhanced by,NP_006359.3,cyclic AMP-responsive element-binding protein 3,19460752,2016-07-26 14:53,Knockdown of cAMP responsive element binding protein 3 (CREB3; LZIP) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,10507,downregulates,NP_006369.3,semaphorin-4D isoform 1 precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of SEMA4D
9606,10518,enhanced by,NP_006374.1,calcium and integrin-binding family member 2 isoform 1,20174665,2016-07-26 14:53,Screening in Jurkat T-cells with a short-hairpin-RNA (shRNA) library identifies calcium and integrin binding family member 2 (CIB2) is important for HIV-1 replication
9606,10518,enhanced by,NP_006374.1,calcium and integrin-binding family member 2 isoform 1,18976975,2016-07-26 14:53,Knockdown of calcium and integrin binding family member 2 (CIB2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,10518,requires,NP_006374.1,calcium and integrin-binding family member 2 isoform 1,27489023,2017-09-12 10:58,"HIV-1 replication, specifically viral entry, requires CIB1 and CIB2 expression as shRNA knockdown of each impairs replication in Jurkat and primary CD4+ T cells"
9606,10519,requires,NP_001264693.1,calcium and integrin-binding protein 1 isoform a,27489023,2017-09-12 10:58,"HIV-1 replication, specifically viral entry, requires CIB1 and CIB2 expression as shRNA knockdown of each impairs replication in Jurkat and primary CD4+ T cells"
9606,10521,enhanced by,NP_006377.2,probable ATP-dependent RNA helicase DDX17 isoform 1,"23769241,25701821,26312911",2016-07-26 14:53,Knockdown of DDX17 by siRNA or shRNA inhibits HIV-1 production in HeLa cells and infectivity in TZM-bl cells
9606,10521,enhanced by,NP_006377.2,probable ATP-dependent RNA helicase DDX17 isoform 1,22174317,2016-07-26 14:53,"Knockdown of DDX17 by siRNA decreases the levels of total unspliced and spliced mRNAs, and results in reduction of HIV-1 production"
9606,10521,enhanced by,NP_006377.2,probable ATP-dependent RNA helicase DDX17 isoform 1,25701821,2016-07-26 14:53,"siRNA knockdown of DDX17 decreases intra- and extra-cellular HIV CA(p24) from HeLa cells transfected with env-deleted HIV-1 plasmid, a vesicular stomatitis virus glycoprotein plasmid and specific siRNA.  Resulting HIV demonstrates decreased infectivity."
9606,10521,enhanced by,NP_006377.2,probable ATP-dependent RNA helicase DDX17 isoform 1,26312911,2016-07-26 14:53,siRNA knockdown of DDX17 reduced HIV-1 infectivity by 5 times and the extracelluar (supernatant) CA (p24) by a smiliar reduction without affecting the intracellular HIV-1 Gag levels
9606,10527,downregulates,NP_006382.1,importin-7,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of IPO7
9606,10527,enhanced by,NP_006382.1,importin-7,23439083,2016-07-26 14:53,"High levels of additive and synergic antiretroviral activity are obtained by using antiretroviral compounds (T1249, 3TC, RAL, or IDV) in PM1 cells stably expressing anti-host shRNAs (IPO7, HSPD1, or ATG16) or anti-HIV shRNAs (Pol, RT, or Nef)"
9606,10533,enhanced by,NP_006386.1,ubiquitin-like modifier-activating enzyme ATG7 isoform a,18187620,2016-07-26 14:53,Knockdown of autophagy related 7 homolog (ATG7) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,10537,downregulates,NP_006389.2,ubiquitin D,27655726,2017-09-15 11:26,"HIV-1 LAI infection downregulates UBD (FAT10) and IFI6 mRNA levels in HeLa cells, which results from IFNG signaling inhibition"
9606,10542,regulated by,NP_006393.2,ragulator complex protein LAMTOR5 isoform 1,18976975,2016-07-26 14:53,"Knockdown of hepatitis B virus x interacting protein (HBXIP) by siRNA has both activating and inhibiting activities on HIV-1 replication in HeLa P4/R5 cells, suggesting a regulatory role in HIV replication"
9606,10552,enhanced by,NP_006400.2,actin-related protein 2/3 complex subunit 1A isoform 1,18187620,2016-07-26 14:53,"Knockdown of actin related protein 2/3 complex, subunit 1A, 41kDa (ARPC1A) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,10561,enhanced by,NP_006408.3,interferon-induced protein 44,19460752,2016-07-26 14:53,Knockdown of interferon-induced protein 44 (IFI44) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,10569,enhanced by,NP_006416.3,pre-mRNA-splicing factor SLU7 isoform b,18854154,2016-07-26 14:53,Knockdown of SLU7 splicing factor homolog (SLU7) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,10572,enhanced by,NP_006418.2,apoptosis regulatory protein Siva isoform 1,19460752,2016-07-26 14:53,"Knockdown of SIVA1, apoptosis-inducing factor (SIVA1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,10574,downregulates,NP_001009570.1,T-complex protein 1 subunit eta isoform b,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of CCT7
9606,10576,enhanced by,NP_006422.1,T-complex protein 1 subunit beta isoform 1,18976975,2016-07-26 14:53,"Knockdown of chaperonin containing TCP1, subunit 2 (CCT2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,10581,inhibited by,NP_006426.2,interferon-induced transmembrane protein 2,26387945,2016-07-26 14:53,"HIV-1 cell-to-cell transmission (Jurkat-to-Jurkat, 293T-to-Jurkat, PM1 to Jurkat, PBMCs to Jurkat) is inhibited by IFITM2 and this inhibition appears to be regulated by the IFITM protein C terminus, is IFITM-species specific and virus-strain specific"
9606,10581,inhibited by,NP_006426.2,interferon-induced transmembrane protein 2,26387945,2016-07-26 14:53,HIV-1 infectivity is inhibited when IFITM2 is expressed by the virus producing cell (293T cells)
9606,10581,inhibited by,NP_006426.2,interferon-induced transmembrane protein 2,"25422070,25464829",2016-07-26 14:53,Knockdown of IFITM1/2/3 by siRNA enhances virus transmission to target cells and the production of virions in CD4+ T cells
9606,10581,restricted by,NP_006426.2,interferon-induced transmembrane protein 2,27640936,2017-09-12 10:58,HIV-1 CCR5-tropic virus replication is restricted by IFITM1 and IFITM2 as shown through shRNA knockdown
9606,10581,restricted by,NP_006426.2,interferon-induced transmembrane protein 2,27640936,2017-09-12 10:58,HIV-1 CXCR4-tropic virus replication is restricted by IFITM2 and IFITM3 as shown through shRNA knockdown
9606,10594,enhanced by,NP_006436.3,pre-mRNA-processing-splicing factor 8,18854154,2016-07-26 14:53,Knockdown of PRP8 pre-mRNA processing factor 8 homolog (PRPF8) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,10595,enhanced by,NP_150296.3,serine/threonine-protein kinase/endoribonuclease IRE2,18976975,2016-07-26 14:53,Knockdown of endoplasmic reticulum to nucleus signaling 2 (ERN2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,10602,enhanced by,NP_006440.2,cdc42 effector protein 3,18854154,2016-07-26 14:53,Knockdown of CDC42 effector protein 3 (CDC42EP3) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,10605,enhanced by,NP_006442.2,polyadenylate-binding protein-interacting protein 1 isoform 1,19460752,2016-07-26 14:53,Knockdown of poly(A) binding protein interacting protein 1 (PAIP1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,10614,increases,NP_006451.1,protein HEXIM1,16330531,2017-09-15 11:26,HIV-1 infection increases HEXIM1 expression in monocyte derived macrophages
9606,10621,enhanced by,NP_006457.2,DNA-directed RNA polymerase III subunit RPC6 isoform 1,18187620,2016-07-26 14:53,Knockdown of polymerase (RNA) III (DNA directed) polypeptide F (POLR3F) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,10637,enhanced by,NP_066277.1,left-right determination factor 1 preproprotein,18187620,2016-07-26 14:53,Knockdown of left-right determination factor 1 (LEFTY1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,10645,enhanced by,NP_006540.3,calcium/calmodulin-dependent protein kinase kinase 2 isoform 1,18976975,2016-07-26 14:53,"Knockdown of calcium/calmodulin-dependent protein kinase kinase 2, beta (CAMKK2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,10656,regulated by,NP_006549.1,"KH domain-containing, RNA-binding, signal transduction-associated protein 3",18976975,2016-07-26 14:53,"Knockdown of KH domain containing, RNA binding, signal transduction associated 3 (KHDRBS3) by siRNA has both activating and inhibiting activities on HIV-1 replication in HeLa P4/R5 cells, suggesting a regulatory role in HIV replication"
9606,10657,enhanced by,NP_006550.1,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 isoform 1",18854154,2016-07-26 14:53,"Knockdown of KH domain containing, RNA binding, signal transduction associated 1 (KHDRBS1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,10665,enhanced by,NP_006772.3,testis-expressed basic protein 1 isoform a,19460752,2016-07-26 14:53,Knockdown of chromosome 6 open reading frame 10 (C6orf10; TSBP) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,10666,downregulates,NP_001290547.1,CD226 antigen isoform a precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of CD226
9606,10669,enhanced by,NP_006560.3,cell growth regulator with EF hand domain protein 1 isoform a precursor,18854154,2016-07-26 14:53,Knockdown of cell growth regulator with EF-hand domain 1 (CGREF1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,10699,enhanced by,NP_006578.2,atrial natriuretic peptide-converting enzyme isoform 1,19460752,2016-07-26 14:53,"Knockdown of corin, serine peptidase (CORIN) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
